"","id","index","period","timestamp","minute","second","possession","duration","related_events","location","under_pressure","counterpress","type.id","type.name","possession_team.id","possession_team.name","play_pattern.id","play_pattern.name","team.id","team.name","tactics.formation","tactics.lineup","player.id","player.name","position.id","position.name","pass.length","pass.angle","pass.end_location","pass.switch","pass.cross","pass.assisted_shot_id","pass.shot_assist","pass.aerial_won","pass.deflected","pass.backheel","pass.through_ball","pass.cut_back","pass.goal_assist","pass.recipient.id","pass.recipient.name","pass.height.id","pass.height.name","pass.body_part.id","pass.body_part.name","pass.type.id","pass.type.name","pass.outcome.id","pass.outcome.name","pass.technique.id","pass.technique.name","carry.end_location","ball_receipt.outcome.id","ball_receipt.outcome.name","interception.outcome.id","interception.outcome.name","duel.outcome.id","duel.outcome.name","duel.type.id","duel.type.name","shot.statsbomb_xg","shot.end_location","shot.key_pass_id","shot.freeze_frame","shot.first_time","shot.aerial_won","shot.type.id","shot.type.name","shot.body_part.id","shot.body_part.name","shot.technique.id","shot.technique.name","shot.outcome.id","shot.outcome.name","goalkeeper.end_location","goalkeeper.outcome.id","goalkeeper.outcome.name","goalkeeper.technique.id","goalkeeper.technique.name","goalkeeper.type.id","goalkeeper.type.name","goalkeeper.position.id","goalkeeper.position.name","goalkeeper.body_part.id","goalkeeper.body_part.name","foul_won.defensive","foul_won.penalty","foul_won.advantage","dribble.overrun","dribble.outcome.id","dribble.outcome.name","substitution.outcome.id","substitution.outcome.name","substitution.replacement.id","substitution.replacement.name","block.deflection","block.save_block","clearance.aerial_won","foul_committed.offensive","foul_committed.penalty","foul_committed.advantage","foul_committed.type.id","foul_committed.type.name","foul_committed.card.id","foul_committed.card.name","injury_stoppage.in_chain","ball_recovery.recovery_failure","ball_recovery.offensive","match_id","competition_id","season_id","shot.open_goal","shot.one_on_one","miscontrol.aerial_won","block.offensive","bad_behaviour.card.id","bad_behaviour.card.name","dribble.nutmeg","50_50.outcome.id","50_50.outcome.name","shot.follows_dribble","shot.deflected","shot.redirect","off_camera","out","pass.no_touch","pass.outswinging","pass.inswinging","pass.miscommunication","clearance.head","clearance.left_foot","clearance.right_foot","clearance.body_part.id","clearance.body_part.name","shot.saved_off_target","goalkeeper.punched_out","goalkeeper.shot_saved_off_target","player_off.permanent","shot.saved_to_post","goalkeeper.shot_saved_to_post","goalkeeper.penalty_saved_to_post","dribble.no_touch","pass.straight","clearance.other","location.x","location.y","carry.end_location.x","carry.end_location.y","pass.end_location.x","pass.end_location.y","shot.end_location.x","shot.end_location.y","shot.end_location.z","shot_impact_height","player.name.GK","player.id.GK","location.x.GK","location.y.GK","DistToGoal","DistToKeeper","AngleToGoal","AngleToKeeper","AngleDeviation","avevelocity","DistSGK","density","density.incone","distance.ToD1","distance.ToD2","AttackersBehindBall","DefendersBehindBall","DefendersInCone","InCone.GK","DefArea","distance.ToD1.360","distance.ToD2.360","milliseconds","ElapsedTime","StartOfPossession","TimeInPoss","TimeToPossEnd"
"34","0e903e58-f580-49d2-a1c1-244b70cb0c27","2129","2","00:02:30.073","47","30","87","1.2","b19f3055-b532-4a09-8732-d8d3644f0e0e","c(26, 77)","NA","NA","30","Pass","768","England","1","Regular Play","768","England","NA","NULL","3664","Trent Alexander-Arnold","12","Right Midfield","16.155495","-1.9513026","c(20, 62)","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","3314","Phil Jones","1","Ground Pass","40","Right Foot","NA",NA,"NA",NA,"NA",NA,"NULL","NA",NA,"NA",NA,"NA",NA,"NA",NA,"NA","NULL",NA,"NULL","NA","NA","NA",NA,"NA",NA,"NA",NA,"NA",NA,"NULL","NA",NA,"NA",NA,"NA",NA,"NA",NA,"NA",NA,"NA","NA","NA","NA","NA",NA,"NA",NA,"NA",NA,"NA","NA","NA","NA","NA","NA","NA",NA,"NA",NA,"NA","NA","NA","7570","43","3","NA","NA","NA","NA","NA",NA,"NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","26","77","NA","NA","20","62","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","73","2857.713","2856.113","1.60000000000036","8.63999999999987"
"35","781cbd4c-82d2-4e05-841b-0720a5840d0e","2272","2","00:06:58.113","51","58","95","1","d8219923-311c-47ea-bb43-8dcd0f5f46a2","c(55, 75)","NA","NA","30","Pass","768","England","1","Regular Play","768","England","NA","NULL","3664","Trent Alexander-Arnold","12","Right Midfield","10","-0.9272952","c(61, 67)","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","3504","Ruben Loftus-Cheek","2","Low Pass","37","Head","NA",NA,"NA",NA,"NA",NA,"NULL","NA",NA,"NA",NA,"NA",NA,"NA",NA,"NA","NULL",NA,"NULL","NA","NA","NA",NA,"NA",NA,"NA",NA,"NA",NA,"NULL","NA",NA,"NA",NA,"NA",NA,"NA",NA,"NA",NA,"NA","NA","NA","NA","NA",NA,"NA",NA,"NA",NA,"NA","NA","NA","NA","NA","NA","NA",NA,"NA",NA,"NA","NA","NA","7570","43","3","NA","NA","NA","NA","NA",NA,"NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","55","75","NA","NA","61","67","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","113","3125.753","3123.94","1.8130000000001","6.96000000000004"
"36","1d86abb5-9eaa-4d1c-920a-a18c2a021167","2467","2","00:11:23.873","56","23","103","1","c74fd304-aaae-4440-8af8-b489aeeffa2c","c(4, 80)","NA","NA","30","Pass","768","England","4","From Throw In","768","England","NA","NULL","3664","Trent Alexander-Arnold","12","Right Midfield","3.6055512","-0.98279375","c(6, 77)","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","3314","Phil Jones","2","Low Pass","NA",NA,"67","Throw-in","NA",NA,"NA",NA,"NULL","NA",NA,"NA",NA,"NA",NA,"NA",NA,"NA","NULL",NA,"NULL","NA","NA","NA",NA,"NA",NA,"NA",NA,"NA",NA,"NULL","NA",NA,"NA",NA,"NA",NA,"NA",NA,"NA",NA,"NA","NA","NA","NA","NA",NA,"NA",NA,"NA",NA,"NA","NA","NA","NA","NA","NA","NA",NA,"NA",NA,"NA","NA","NA","7570","43","3","NA","NA","NA","NA","NA",NA,"NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4","80","NA","NA","6","77","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","873","3391.513","3391.513","0","5.95699999999988"
"37","58cfbb9b-fb6f-47bf-b825-b354f2f8fcf4","2473","2","00:11:26.473","56","26","103","3.266","ab7f5609-443f-491e-aac3-80d16b6f7ad5","c(4, 78)","NA","NA","30","Pass","768","England","4","From Throw In","768","England","NA","NULL","3664","Trent Alexander-Arnold","12","Right Midfield","54.708317","-0.31597027","c(56, 61)","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","10960","Jamie Vardy","3","High Pass","40","Right Foot","NA",NA,"NA",NA,"NA",NA,"NULL","NA",NA,"NA",NA,"NA",NA,"NA",NA,"NA","NULL",NA,"NULL","NA","NA","NA",NA,"NA",NA,"NA",NA,"NA",NA,"NULL","NA",NA,"NA",NA,"NA",NA,"NA",NA,"NA",NA,"NA","NA","NA","NA","NA",NA,"NA",NA,"NA",NA,"NA","NA","NA","NA","NA","NA","NA",NA,"NA",NA,"NA","NA","NA","7570","43","3","NA","NA","NA","NA","NA",NA,"NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4","78","NA","NA","56","61","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","473","3394.113","3391.513","2.59999999999991","3.35699999999997"
"38","8ee6a980-c392-4588-b336-500c1a752ffe","2552","2","00:14:57.953","59","57","107","1.279","a5b00069-7356-4b15-9304-80d8ddc2db83","c(63, 80)","NA","NA","30","Pass","768","England","1","Regular Play","768","England","NA","NULL","3664","Trent Alexander-Arnold","12","Right Midfield","25.079872","-0.07982998","c(88, 78)","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","3504","Ruben Loftus-Cheek","1","Ground Pass","40","Right Foot","NA",NA,"NA",NA,"NA",NA,"NULL","NA",NA,"NA",NA,"NA",NA,"NA",NA,"NA","NULL",NA,"NULL","NA","NA","NA",NA,"NA",NA,"NA",NA,"NA",NA,"NULL","NA",NA,"NA",NA,"NA",NA,"NA",NA,"NA",NA,"NA","NA","NA","NA","NA",NA,"NA",NA,"NA",NA,"NA","NA","NA","NA","NA","NA","NA",NA,"NA",NA,"NA","NA","NA","7570","43","3","NA","NA","NA","NA","NA",NA,"NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","63","80","NA","NA","88","78","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","953","3605.593","3593.193","12.3999999999996","9.24000000000024"
"39","73e02eae-afb5-4833-b159-d76dfe465290","2575","2","00:15:13.313","60","13","108","2.04","22124d88-6ee1-45dd-b5bc-ae8269eb4f46","c(86, 77)","NA","NA","30","Pass","782","Belgium","1","Regular Play","768","England","NA","NULL","3664","Trent Alexander-Arnold","12","Right Midfield","18.384777","-0.39060703","c(103, 70)","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","3314","Phil Jones","1","Ground Pass","40","Right Foot","NA",NA,"NA",NA,"NA",NA,"NULL","NA",NA,"NA",NA,"NA",NA,"NA",NA,"NA","NULL",NA,"NULL","NA","NA","NA",NA,"NA",NA,"NA",NA,"NA",NA,"NULL","NA",NA,"NA",NA,"NA",NA,"NA",NA,"NA",NA,"NA","NA","NA","NA","NA",NA,"NA",NA,"NA",NA,"NA","NA","NA","NA","NA","NA","NA",NA,"NA",NA,"NA","NA","NA","7570","43","3","NA","NA","NA","NA","NA",NA,"NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","86","77","NA","NA","103","70","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","313","3620.953","3615.233","5.7199999999998","2.24000000000024"
"40","8786f2ba-6606-4271-beca-cd4bcdf24877","2591","2","00:15:57.233","60","57","110","0.72","8020434b-c756-4bd3-9791-6e79945b99bb","c(26, 75)","NA","NA","30","Pass","768","England","1","Regular Play","768","England","NA","NULL","3664","Trent Alexander-Arnold","12","Right Midfield","12.206555","-0.61072594","c(36, 68)","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","3314","Phil Jones","1","Ground Pass","40","Right Foot","NA",NA,"NA",NA,"NA",NA,"NULL","NA",NA,"NA",NA,"NA",NA,"NA",NA,"NA","NULL",NA,"NULL","NA","NA","NA",NA,"NA",NA,"NA",NA,"NA",NA,"NULL","NA",NA,"NA",NA,"NA",NA,"NA",NA,"NA",NA,"NA","NA","NA","NA","NA",NA,"NA",NA,"NA",NA,"NA","NA","NA","NA","NA","NA","NA",NA,"NA",NA,"NA","NA","NA","7570","43","3","NA","NA","NA","NA","NA",NA,"NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","26","75","NA","NA","36","68","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","233","3664.873","3660.433","4.44000000000005","26.9189999999999"
"41","768fccee-0575-452b-bd27-8765472dd220","2770","2","00:19:40.313","64","40","118","0.96","fc739df3-021a-4383-b5ae-f0e9420f0adc","c(57, 80)","NA","NA","30","Pass","768","England","4","From Throw In","768","England","NA","NULL","3664","Trent Alexander-Arnold","12","Right Midfield","9.486833","-2.819842","c(48, 77)","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","3314","Phil Jones","1","Ground Pass","40","Right Foot","NA",NA,"NA",NA,"NA",NA,"NULL","NA",NA,"NA",NA,"NA",NA,"NA",NA,"NA","NULL",NA,"NULL","NA","NA","NA",NA,"NA",NA,"NA",NA,"NA",NA,"NULL","NA",NA,"NA",NA,"NA",NA,"NA",NA,"NA",NA,"NA","NA","NA","NA","NA",NA,"NA",NA,"NA",NA,"NA","NA","NA","NA","NA","NA","NA",NA,"NA",NA,"NA","NA","NA","7570","43","3","NA","NA","NA","NA","NA",NA,"NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","57","80","NA","NA","48","77","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","313","3887.953","3867.993","19.96","55.96"
"42","6bcfc693-c298-4d4c-acb6-b063260fc65a","2813","2","00:20:21.713","65","21","118","2.32","4bf83497-aca2-4601-8e55-93b6aeae09bf","c(65, 78)","NA","NA","30","Pass","768","England","4","From Throw In","768","England","NA","NULL","3664","Trent Alexander-Arnold","12","Right Midfield","37.64306","-2.2621334","c(41, 49)","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","3645","Gary Cahill","1","Ground Pass","40","Right Foot","NA",NA,"NA",NA,"NA",NA,"NULL","NA",NA,"NA",NA,"NA",NA,"NA",NA,"NA","NULL",NA,"NULL","NA","NA","NA",NA,"NA",NA,"NA",NA,"NA",NA,"NULL","NA",NA,"NA",NA,"NA",NA,"NA",NA,"NA",NA,"NA","NA","NA","NA","NA",NA,"NA",NA,"NA",NA,"NA","NA","NA","NA","NA","NA","NA",NA,"NA",NA,"NA","NA","NA","7570","43","3","NA","NA","NA","NA","NA",NA,"NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","65","78","NA","NA","41","49","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","713","3929.353","3867.993","61.3600000000001","14.5599999999999"
"43","bfe62e6f-5abe-4363-97e8-e6413cff638f","2833","2","00:21:14.553","66","14","120","2.519","d10605bf-e6c1-441f-91ff-f3d5e191b841","c(115, 80)","NA","NA","30","Pass","768","England","4","From Throw In","768","England","NA","NULL","3664","Trent Alexander-Arnold","12","Right Midfield","28.160255","-3.034857","c(87, 77)","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","4597","Fabian Delph","2","Low Pass","NA",NA,"67","Throw-in","NA",NA,"NA",NA,"NULL","NA",NA,"NA",NA,"NA",NA,"NA",NA,"NA","NULL",NA,"NULL","NA","NA","NA",NA,"NA",NA,"NA",NA,"NA",NA,"NULL","NA",NA,"NA",NA,"NA",NA,"NA",NA,"NA",NA,"NA","NA","NA","NA","NA",NA,"NA",NA,"NA",NA,"NA","NA","NA","NA","NA","NA","NA",NA,"NA",NA,"NA","NA","NA","7570","43","3","NA","NA","NA","NA","NA",NA,"NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","115","80","NA","NA","87","77","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","553","3982.193","3982.193","0","27.0799999999999"
"44","cfd0e334-1e57-4b32-95f8-1a2edc87f77a","2852","2","00:21:33.713","66","33","120","0.84","c(""a0fa6cdb-6273-4231-bedc-fcd912e83760"", ""e26cf001-4c31-45e9-95dc-8602116483be"")","c(100, 78)","TRUE","NA","30","Pass","768","England","4","From Throw In","768","England","NA","NULL","3664","Trent Alexander-Arnold","12","Right Midfield","8.602325","-2.5213432","c(93, 73)","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","3504","Ruben Loftus-Cheek","1","Ground Pass","38","Left Foot","66","Recovery","NA",NA,"NA",NA,"NULL","NA",NA,"NA",NA,"NA",NA,"NA",NA,"NA","NULL",NA,"NULL","NA","NA","NA",NA,"NA",NA,"NA",NA,"NA",NA,"NULL","NA",NA,"NA",NA,"NA",NA,"NA",NA,"NA",NA,"NA","NA","NA","NA","NA",NA,"NA",NA,"NA",NA,"NA","NA","NA","NA","NA","NA","NA",NA,"NA",NA,"NA","NA","NA","7570","43","3","NA","NA","NA","NA","NA",NA,"NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","100","78","NA","NA","93","73","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","713","4001.353","3982.193","19.1599999999999","7.92000000000007"
"45","1bc0ce63-5b5f-41f0-a57b-9d7e18cbe7cd","2944","2","00:23:25.313","68","25","122","0.92","3afd02c7-782c-4605-9ebb-2870f5e5d55c","c(38, 79)","NA","NA","30","Pass","768","England","4","From Throw In","768","England","NA","NULL","3664","Trent Alexander-Arnold","12","Right Midfield","8.062258","-2.0899425","c(34, 72)","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","10956","Eric Dier","2","Low Pass","NA",NA,"67","Throw-in","NA",NA,"NA",NA,"NULL","NA",NA,"NA",NA,"NA",NA,"NA",NA,"NA","NULL",NA,"NULL","NA","NA","NA",NA,"NA",NA,"NA",NA,"NA",NA,"NULL","NA",NA,"NA",NA,"NA",NA,"NA",NA,"NA",NA,"NA","NA","NA","NA","NA",NA,"NA",NA,"NA",NA,"NA","NA","NA","NA","NA","NA","NA",NA,"NA",NA,"NA","NA","NA","7570","43","3","NA","NA","NA","NA","NA",NA,"NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","38","79","NA","NA","34","72","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","313","4112.953","4112.953","0","102.799999999999"
"46","2398a35b-202f-4854-8746-01634142e71b","2951","2","00:23:28.473","68","28","122","0.959","c(""3488a03a-3278-4880-bdf4-81d55c9e2bbe"", ""e524bd2c-377f-40d9-a42e-ebb1e3f6c3a3"")","c(36, 80)","TRUE","NA","30","Pass","768","England","4","From Throw In","768","England","NA","NULL","3664","Trent Alexander-Arnold","12","Right Midfield","17.464249","-2.7291822","c(20, 73)","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","3314","Phil Jones","1","Ground Pass","40","Right Foot","NA",NA,"NA",NA,"NA",NA,"NULL","NA",NA,"NA",NA,"NA",NA,"NA",NA,"NA","NULL",NA,"NULL","NA","NA","NA",NA,"NA",NA,"NA",NA,"NA",NA,"NULL","NA",NA,"NA",NA,"NA",NA,"NA",NA,"NA",NA,"NA","NA","NA","NA","NA",NA,"NA",NA,"NA",NA,"NA","NA","NA","NA","NA","NA","NA",NA,"NA",NA,"NA","NA","NA","7570","43","3","NA","NA","NA","NA","NA",NA,"NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","36","80","NA","NA","20","73","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","473","4116.113","4112.953","3.15999999999985","99.6399999999994"
"47","e6c9b8d9-2bbf-4f9b-9a4d-ea14ac6a8e63","3038","2","00:24:48.153","69","48","122","2.16","8e883a21-6678-4c6b-9bcd-6d5740ba6a56","c(99, 55)","NA","NA","30","Pass","768","England","4","From Throw In","768","England","NA","NULL","3664","Trent Alexander-Arnold","12","Right Midfield","37.215588","-1.0349851","c(118, 23)","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","3594","Danny Rose","3","High Pass","38","Left Foot","NA",NA,"NA",NA,"NA",NA,"NULL","NA",NA,"NA",NA,"NA",NA,"NA",NA,"NA","NULL",NA,"NULL","NA","NA","NA",NA,"NA",NA,"NA",NA,"NA",NA,"NULL","NA",NA,"NA",NA,"NA",NA,"NA",NA,"NA",NA,"NA","NA","NA","NA","NA",NA,"NA",NA,"NA",NA,"NA","NA","NA","NA","NA","NA","NA",NA,"NA",NA,"NA","NA","NA","7570","43","3","NA","NA","NA","NA","NA",NA,"NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","99","55","NA","NA","118","23","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","153","4195.793","4112.953","82.8399999999992","19.96"
"48","61c436b7-b045-48b5-a2d9-54c777f8bfeb","3187","2","00:27:46.953","72","46","128","1.36","c(""3f0cc7f5-ab4f-48a8-8e3b-bb38a0bae7b8"", ""7fcd4973-5253-4d06-b37e-4c8a6af1a4e4"")","c(66, 79)","TRUE","NA","30","Pass","768","England","1","Regular Play","768","England","NA","NULL","3664","Trent Alexander-Arnold","12","Right Midfield","16.643316","-2.5702553","c(52, 70)","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","3314","Phil Jones","1","Ground Pass","40","Right Foot","NA",NA,"NA",NA,"NA",NA,"NULL","NA",NA,"NA",NA,"NA",NA,"NA",NA,"NA","NULL",NA,"NULL","NA","NA","NA",NA,"NA",NA,"NA",NA,"NA",NA,"NULL","NA",NA,"NA",NA,"NA",NA,"NA",NA,"NA",NA,"NA","NA","NA","NA","NA",NA,"NA",NA,"NA",NA,"NA","NA","NA","NA","NA","NA","NA",NA,"NA",NA,"NA","NA","NA","7570","43","3","NA","NA","NA","NA","NA",NA,"NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","66","79","NA","NA","52","70","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","953","4374.593","4369.353","5.23999999999978","76.2269999999999"
"49","4755ba60-e2cf-49cc-90ef-afe3691a8db6","3212","2","00:28:07.073","73","7","128","1.72","f74c8fa1-133b-4466-974b-5bdf0df50698","c(74, 78)","NA","NA","30","Pass","768","England","1","Regular Play","768","England","NA","NULL","3664","Trent Alexander-Arnold","12","Right Midfield","17.117243","-1.4536875","c(76, 61)","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","10956","Eric Dier","1","Ground Pass","40","Right Foot","NA",NA,"NA",NA,"NA",NA,"NULL","NA",NA,"NA",NA,"NA",NA,"NA",NA,"NA","NULL",NA,"NULL","NA","NA","NA",NA,"NA",NA,"NA",NA,"NA",NA,"NULL","NA",NA,"NA",NA,"NA",NA,"NA",NA,"NA",NA,"NA","NA","NA","NA","NA",NA,"NA",NA,"NA",NA,"NA","NA","NA","NA","NA","NA","NA",NA,"NA",NA,"NA","NA","NA","7570","43","3","NA","NA","NA","NA","NA",NA,"NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","74","78","NA","NA","76","61","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","73","4394.713","4369.353","25.3599999999997","56.107"
"50","a29bae73-4ccc-4cf1-9340-58af126601ea","3249","2","00:30:29.033","75","29","130","2.08","9ac7c085-e675-4efb-86dc-d24e19b96c5e","c(94, 14)","NA","NA","30","Pass","768","England","3","From Free Kick","768","England","NA","NULL","3664","Trent Alexander-Arnold","12","Right Midfield","46.957428","1.1071488","c(115, 56)","TRUE","TRUE",NA,"NA","NA","NA","NA","NA","NA","NA","3336","Harry Maguire","3","High Pass","40","Right Foot","62","Free Kick","NA",NA,"NA",NA,"NULL","NA",NA,"NA",NA,"NA",NA,"NA",NA,"NA","NULL",NA,"NULL","NA","NA","NA",NA,"NA",NA,"NA",NA,"NA",NA,"NULL","NA",NA,"NA",NA,"NA",NA,"NA",NA,"NA",NA,"NA","NA","NA","NA","NA",NA,"NA",NA,"NA",NA,"NA","NA","NA","NA","NA","NA","NA",NA,"NA",NA,"NA","NA","NA","7570","43","3","NA","NA","NA","NA","NA",NA,"NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","94","14","NA","NA","115","56","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","33","4536.673","4536.673","0","2.07999999999993"
"51","c5c4afdb-2058-48aa-a92c-12c7d564ced6","3332","2","00:32:31.473","77","31","135","0.92","0720a3ee-3d3a-4c80-86d2-64170d10d5c0","c(29, 72)","NA","NA","30","Pass","768","England","1","Regular Play","768","England","NA","NULL","3664","Trent Alexander-Arnold","12","Right Midfield","12.083046","-0.4266275","c(40, 67)","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","10956","Eric Dier","1","Ground Pass","40","Right Foot","NA",NA,"NA",NA,"NA",NA,"NULL","NA",NA,"NA",NA,"NA",NA,"NA",NA,"NA","NULL",NA,"NULL","NA","NA","NA",NA,"NA",NA,"NA",NA,"NA",NA,"NULL","NA",NA,"NA",NA,"NA",NA,"NA",NA,"NA",NA,"NA","NA","NA","NA","NA",NA,"NA",NA,"NA",NA,"NA","NA","NA","NA","NA","NA","NA",NA,"NA",NA,"NA","NA","NA","7570","43","3","NA","NA","NA","NA","NA",NA,"NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","29","72","NA","NA","40","67","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","473","4659.113","4658.073","1.03999999999996","26.6399999999994"
"52","0814dffd-03ad-4dc2-9e9b-c9d38758dceb","3338","2","00:32:36.635","77","36","135","0.678","025282a7-1140-4486-9f18-7c02364c377f","c(35, 70)","NA","NA","30","Pass","768","England","1","Regular Play","768","England","NA","NULL","3664","Trent Alexander-Arnold","12","Right Midfield","11.661903","-1.0303768","c(41, 60)","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","10956","Eric Dier","1","Ground Pass","40","Right Foot","NA",NA,"NA",NA,"NA",NA,"NULL","NA",NA,"NA",NA,"NA",NA,"NA",NA,"NA","NULL",NA,"NULL","NA","NA","NA",NA,"NA",NA,"NA",NA,"NA",NA,"NULL","NA",NA,"NA",NA,"NA",NA,"NA",NA,"NA",NA,"NA","NA","NA","NA","NA",NA,"NA",NA,"NA",NA,"NA","NA","NA","NA","NA","NA","NA",NA,"NA",NA,"NA","NA","NA","7570","43","3","NA","NA","NA","NA","NA",NA,"NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","35","70","NA","NA","41","60","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","635","4664.275","4658.073","6.20199999999932","21.4780000000001"
